instance,clusterIndex,isClusterCenter
975d2feb60b90393afab3f558fda9a21,0,0
13506f4fd3dfa9f4343bee257170809f,0,0
94226fb89ffd81565eaa29f1e35d0786,0,0
9d1fffa07e86873a6f1edcc284961f2f,0,0
57b307c7ee7a2149041faf56a268c0f7,0,1
c15f3b567a1612b7764734179d861d92,0,0
f617440e22160e12dd232fd6f0bc169e,0,0
2fa8fb2a311ee3b7f235ed3923df936d,0,0
00dae7e9ae59274cc82eb4a8cc607fc3,0,0
503945b9d1c24bf2e73b4f9a4517cfbb,0,0
efacf4e6eee0a5d5ed15b0dae6733ed6,0,0
6fa4de009ffd9915b43843bf8eee94c6,0,0
79b0475ef0cf234f5adaebdc96d1165a,0,0
1420278b30bb216c93aec0b9c2727653,0,0
3b6e7992ef48b426bc3c4d2777c00681,0,0
74c183867cfffc5ce13c31b6efad7510,0,1
ed3d1c037f08d2f6b900519f6ea44f93,0,1
7fb5767643b1bd5d726a0929ae1aafb5,0,0
dc85c0fdaa288911481b39919a0b9e1d,0,1
965f1879c7e6968bdf5643f245456889,0,0
d95d594f17fc3d0fe08d152ef094a1e9,0,1
855f5589154ab48c5da1002aeed8e599,0,0
2f77db80674f8a38278992f6de79aeea,0,0
14e69697f28aa995cc3cce5e9f427794,0,0
75afc239ddd09a9dac3df19ab6a27f02,0,0
5dba8caf495995659074548d99372ad3,0,0
dc624aecaf1da0deab41cabedc5e39f0,0,0
0da117899f6c80cf9d387a166dfbbd41,0,1
7f3fe4098a34cb507097e3de880e11da,0,0
aeff6cbe5a4402754132513572dddf08,0,0
daffa9e714a46dcf645ef878aa2c7c1b,0,0
b90180b3ad3abf6c6578557a5b58f649,0,0
78306c2d843efbcb06a00d9519e6f3f6,0,0
866aede99ace323cb1b545e2d0beb865,0,1
241cbbd0d6946ae6a6e770891936a8e5,0,0
13dd6900dc8ce2b007780bce74734daa,0,0
835c8954f5312ab7fcf7964e82b8d786,0,0
7971ca4160860d1fa20914ed6228cd88,0,0
bb29895c9d3577a36fef68e48a1c8f0e,0,0
4094cd1c48320230b46c64619e4404b2,0,0
1edf557f34df5d0c553e4632b24cb0d3,0,1
e7ff5a1dd393911270fda14482e38043,0,1
522817dc318c4d250e152ca2d502db14,0,1
2150fb64f9f4ac4840eb84c8c81ff095,0,0
08eb3c1c6b10f06889179a429fdff024,0,0
464b892db33d9e42c3ae466ae2a173e8,0,0
96765f438304ca9168e4fa80cf504aab,0,0
ae3006b073c67474cf308507bd306a70,0,0
88076cbc5dffb6a0abdad9daf6e1cc5f,0,0
6a519f050633eadb7959d07d59137f3c,0,1
4bcdba6b0567d4aed523d0b9b76066ef,0,0
638da2b721ac61047db59f1ad99775f6,0,0
f7c9950bf1a777fac926a0b2b6a9a161,0,1
96f195ad0162d87b313173c3bd0202ac,0,0
2822e5e224d221ce1b8b9420cc9dfeaa,0,0
cc51ba6b341bd9bfc3b88fe5d0351b07,0,0
ee178cb69f4404157c04c861b81ea483,0,0
d0004d8cf7b5aa905bb10d60f8281195,0,0
f894581530c4081dacc1c46acef278f7,0,0
2f15eddffae109a67b7f168b596ffe05,0,0
000df2eb016b74ed985f91520e46d92c,0,0
ce89412f8742b91127d3d5434b730cb9,0,0
7a98d89bf6723477d6fa0d4814bf02ae,0,0
7f76d11aeb586df80a2ad078d81dc7f7,0,0
b9e376ab00561e9398e568ad68a03721,0,0
94455df5d8ecf9bed99f01a055a8271a,0,0
11887e3c437696d505695551ea22c6d1,0,0
ffaf48a5ee6ecfb38081cdc28bcd6ea8,0,0
be0924000e83d0df4c8d2104da00ceb3,0,0
85ae4cad12edf77e5d0bc109e7f2516a,0,0
4d55cfada845beae6a1bcbd94ef25731,0,0
330b0ba915d2cace7b219b11deec1fd1,0,0
41a7cafa3192c8052962743c52b19cbe,0,0
2f5f293792ed174ec1c7b9d369687eca,0,0
677191ca566c7b0e7e1ffc1c5daa5755,0,0
18da424eabd12ee4194fe38dba96cc84,0,0
a6bf3318e287c8db4a638d57cfe4637f,0,0
3082fad5d2149acd7fd4a85cd22c0632,0,0
cb4e46fa08b84fc303ff1d078aac588c,0,0
5140d9e9ab3f31fedf366468d67dfd28,0,0
4974163beed777eb038a9cc229465590,0,1
9492128e87ffe7baaa2c2b16b6c5ef7b,0,0
1f6ab454caf98b1689f1eafe0932385c,0,0
2d9a3d2c1645aa5bd90b3618b690073d,0,0
4eadd335561376e3b2140f6a3dc0ba61,0,0
7261ade277ef4cb62d68d26271263919,0,0
86ac3352b842fbec242522500b3143ee,0,0
d754b96e142a4a83e182dae8c74772e5,0,0
775e82f6a635b04c8d3f6ff334f776eb,0,0
8a1bbd1388ba4e6cc4002c1e20bfe0ef,0,0
ceb02550fcd938396857f9d1060da3c2,0,0
b05ec06dde7212b1f9fcfc5ae085a972,0,0
ba3081a282b6db4d40c5e3c794fd7f68,0,0
ebcba3cc828ab839ccf00b568b7faff2,0,0
aa440f7124a3b21bbde3b7b36a54e4fa,0,0
cb6d5124e0f327b04fb2a9032c970025,0,1
b31fd97820aa3b6888245178e420a381,0,0
22f08a4046ab5f66055adaba81e3b7d6,0,0
a310954ad65aae114b261ca5f96f1a0f,0,1
02f7948ea1eebb2957b1aaa2a764bdc7,0,0
df8aa8a61135278f725fbde34f20005e,0,0
8e0078eedc478d595f093bacaab788bd,0,0
6eb6886eb7e7e0454b7123e005afbeeb,0,0
0b7c1fb03413e9c61d94a04b82c9c6bf,0,1
f7125889b3980f271e1a3372696dff43,0,0
c391fb2275c1cfe5cf1e6cdf1c8c8517,0,0
f8d0eb195954db46f0ef280bd1720ae5,0,1
66a537c60c939979662e6bdb4999c2e3,0,0
078c8b52e32ca5801601ed3ea9fb579d,0,0
c423cf3b1e4921b4da834afef92c4de4,0,1
f5c57f47d47089926240803207ba5f07,0,0
2bb5d891680dd29a7a8831b19e059eab,0,0
f72530ab51c1c29ea085e1acd890bece,0,0
0ddc726bf9b67381801bd37c3e61c121,0,1
1517dd980c9337bcabad7e3aa7d6a416,0,0
4057e3a1843ceff0a9adbfd84f431b88,0,0
2c5c96b1b3d982d7cc3be10cfbcb7ca4,0,0
fe1b3ed3d1898abdcdec2ce00a54d286,0,1
d97f65c2649e4e707bf9c783ee9e5c4c,0,1
3ff7d4cb1c500e63652814d86c6bddb9,0,0
59c7ea63b3819b56c7ba0b98ab47ef3d,0,0
9bbe3c7efa74a8512ab92f03477789ec,0,0
db00fd8acc4b0bb3a127a42c4a5afc6a,0,0
53c237ca3c827864f04882d99ae747c6,0,0
4cbb738eb1d8a75c5e0a6ee363545346,0,0
33b0379a2fbfa93228b39b9c6f68b5cc,0,0
