@RELATION ALGORITHM_RUNS_2013-SAT-Competition
@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE c_bounds_d NUMERIC
@ATTRIBUTE c_bounds_r NUMERIC
@ATTRIBUTE c_bounds_z NUMERIC
@ATTRIBUTE c_cv_deg_cons NUMERIC
@ATTRIBUTE c_cv_dom_cons NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE c_domain NUMERIC
@ATTRIBUTE c_ent_deg_cons NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE c_logprod_deg_cons NUMERIC
@ATTRIBUTE c_logprod_dom_cons NUMERIC
@ATTRIBUTE c_max_deg_cons NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE c_min_deg_cons NUMERIC
@ATTRIBUTE c_min_dom_cons NUMERIC
@ATTRIBUTE c_min_domdeg_cons NUMERIC
@ATTRIBUTE c_num_cons NUMERIC
@ATTRIBUTE c_priority NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE c_sum_ari_cons NUMERIC
@ATTRIBUTE c_sum_dom_cons NUMERIC
@ATTRIBUTE c_sum_domdeg_cons NUMERIC
@ATTRIBUTE d_array_cons NUMERIC
@ATTRIBUTE d_bool_cons NUMERIC
@ATTRIBUTE d_bool_vars NUMERIC
@ATTRIBUTE d_float_cons NUMERIC
@ATTRIBUTE d_float_vars NUMERIC
@ATTRIBUTE d_int_cons NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE d_ratio_bool_cons NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE d_ratio_float_cons NUMERIC
@ATTRIBUTE d_ratio_float_vars NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE d_ratio_set_cons NUMERIC
@ATTRIBUTE d_ratio_set_vars NUMERIC
@ATTRIBUTE d_set_cons NUMERIC
@ATTRIBUTE d_set_vars NUMERIC
@ATTRIBUTE gc_diff_globs NUMERIC
@ATTRIBUTE gc_global_cons NUMERIC
@ATTRIBUTE gc_ratio_globs NUMERIC
@ATTRIBUTE o_deg NUMERIC
@ATTRIBUTE o_deg_avg NUMERIC
@ATTRIBUTE o_deg_cons NUMERIC
@ATTRIBUTE o_deg_std NUMERIC
@ATTRIBUTE o_dom NUMERIC
@ATTRIBUTE o_dom_avg NUMERIC
@ATTRIBUTE o_dom_deg NUMERIC
@ATTRIBUTE o_dom_std NUMERIC
@ATTRIBUTE s_bool_search NUMERIC
@ATTRIBUTE s_first_fail NUMERIC
@ATTRIBUTE s_goal NUMERIC
@ATTRIBUTE s_indomain_max NUMERIC
@ATTRIBUTE s_indomain_min NUMERIC
@ATTRIBUTE s_input_order NUMERIC
@ATTRIBUTE s_int_search NUMERIC
@ATTRIBUTE s_labeled_vars NUMERIC
@ATTRIBUTE s_other_val NUMERIC
@ATTRIBUTE s_other_var NUMERIC
@ATTRIBUTE s_set_search NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE v_cv_deg_vars NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE v_cv_domdeg_vars NUMERIC
@ATTRIBUTE v_def_vars NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE v_intro_vars NUMERIC
@ATTRIBUTE v_logprod_deg_vars NUMERIC
@ATTRIBUTE v_logprod_dom_vars NUMERIC
@ATTRIBUTE v_max_deg_vars NUMERIC
@ATTRIBUTE v_max_dom_vars NUMERIC
@ATTRIBUTE v_max_domdeg_vars NUMERIC
@ATTRIBUTE v_min_deg_vars NUMERIC
@ATTRIBUTE v_min_dom_vars NUMERIC
@ATTRIBUTE v_min_domdeg_vars NUMERIC
@ATTRIBUTE v_num_aliases NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE v_num_vars NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE v_sum_deg_vars NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@DATA
fcbf8390845e39ed10745412eca257bd,1,2.94599,5.34309,2.15694,0,0,0,2.23199,1.35527,0.551435,0,0.150105,1.7112,1.08686,5041.59,9007.59,49,53.6439,5.52356,2,2,1,4610,0,1.0028299999999999,11542,24631.6,9943.51,0,0,2228,0,0,2382,2369,0,0,0.48466400000000004,0,0,0.516703,0.515336,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,48,0,0,0,2.95432,3.24472,1.63913,1.61263,2.20146,3.5152099999999997,0,1.21904,0.25659099999999996,0.162962,0,6028.53,5214.91,61,50,50,0,2,0.666667,0,168,4597,0.0365456,0.99718,13581,14916,7535.08
ee4850b8bd52d2b886dce224755ddab8,1,2.912,5.23988,2.14505,0,0,0,2.15345,1.31796,0.553289,0,0.239758,1.8327900000000001,1.1826,3871.87,6935.0,46,50.1699,5.20945,1,2,1,3568,0,1.02264,8896,18695.9,7653.53,0,0,1684,0,0,1846,1805,0,0,0.48266000000000003,0,0,0.5173770000000001,0.5173399999999999,0.0106502,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,45,0,0,0,2.9779299999999997,3.13213,1.33899,1.48345,1.9165299999999998,2.61349,0,1.19182,0.284821,0.173119,0,4632.38,3986.08,46,38,30,0,2,0.666667,0,217,3489,0.0621955,0.977859,10390,10928,4671.75
7da0f09e59fd1d248970ae88a75912c8,1,2.88803,4.93239,1.9776,0,0,0,1.7703099999999998,1.15444,0.516041,0,0.211123,1.77282,1.23938,1727.97,2935.58,33,36.5236,4.45943,2,2,1,1545,0,1.03275,3846,7620.54,3055.4,0,0,710,0,0,835,786,0,0,0.474599,0,0,0.540453,0.525401,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,32,0,0,0,2.9826200000000003,2.9725900000000003,1.40829,1.21751,1.4233200000000001,2.36833,0,1.35315,0.370147,0.22080100000000003,0,1987.48,1753.99,32,23,23,0,2,0.666667,0,190,1496,0.127005,0.9682850000000001,4462,4447,2106.8
78aeb98ed2566aaead5670b6a9dadb3d,1,2.9105,5.39635,2.22919,0,0,0,2.20288,1.29738,0.569289,0,0.231015,1.79397,1.1972,4898.37,8952.62,48,52.0,5.49185,1,2,1,4525,0,1.02911,11271,24418.5,10087.1,0,0,2129,0,0,2350,2268,0,0,0.48419399999999996,0,0,0.5193369999999999,0.515806,0.010165700000000001,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,47,0,0,0,2.99522,2.92313,1.15135,1.67231,1.8941,1.8907200000000002,0,1.17993,0.261909,0.146594,0,5815.53,4930.56,58,46,16,0,2,0.666667,0,305,4397,0.0693655,0.9717129999999999,13170,12853,5062.5
08d49b98416dbb100bfa4234428efd51,1,2.8542,5.429869999999999,2.22775,0,0,0,2.17348,1.23722,0.5516810000000001,67,0.312634,2.25874,1.43262,3038.21,5580.86,51,54.7549,4.58496,2,2,1,2771,0,1.1310200000000001,6701,15046.2,6173.1,0,0,1176,0,0,1528,1274,0,0,0.48,0,0,0.551425,0.52,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,50,0,0,0,3.22816,2.68408,1.0967,1.71108,1.43648,2.3129,0,1.3211,0.322232,0.168238,0,3303.64,2728.76,113,27,27,0,2,0.20354,0,654,2450,0.266939,0.884157,7909,6576,2686.91
6937eb46592d28a8b74d2ec4429ab008,1,2.94473,5.33075,2.15194,0,0,0,2.2065799999999998,1.34109,0.550705,0,0.151907,1.72332,1.0907200000000001,4853.31,8657.45,48,52.3576,5.49185,2,2,1,4433,0,1.0031700000000001,11098,23631.2,9539.54,0,0,2140,0,0,2293,2279,0,0,0.48427200000000004,0,0,0.517257,0.515728,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,47,0,0,0,2.9540599999999997,3.1604400000000004,1.5563,1.59846,2.07015,3.22265,0,1.22371,0.26209499999999997,0.16683499999999998,0,5794.4,5011.07,54,46,41,0,2,0.666667,0,169,4419,0.038243900000000004,0.996842,13054,13966,6877.28
f003f3d04aa0d6769dd38c6c82fd6273,1,2.9602,5.0885,2.02473,0,0,0,2.29243,1.44886,0.514841,0,0.14652,1.3100100000000001,1.00587,4004.24,6936.73,51,55.5546,5.1292800000000005,2,2,1,3668,0,0.987083,9205,18664.6,7426.71,0,0,1797,0,0,1871,1919,0,0,0.483584,0,0,0.510087,0.516416,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,50,0,0,0,2.92196,3.14451,1.54599,1.33542,2.02026,3.38076,0,1.20953,0.264235,0.157296,0,4903.71,4225.4,37,47,47,0,2,0.666667,0,54,3716,0.014531799999999997,1.01309,10858,11685,5744.89
4b92d932a0e2e5ffcd4fb71610ad10fd,1,2.91091,5.48039,2.26768,0,0,0,2.27494,1.32989,0.577865,0,0.21901500000000002,1.7978900000000002,1.23935,5547.47,10239.8,51,55.2854,5.58496,1,2,1,5141,0,1.03274,12795,28174.7,11658.2,0,0,2415,0,0,2677,2563,0,0,0.48513500000000004,0,0,0.520716,0.514865,0.00953122,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,50,0,0,0,3.00623,3.10446,1.3045,1.7514599999999998,2.0745400000000003,2.611,0,1.16826,0.250427,0.160779,0,6580.35,5609.04,62,49,30,0,2,0.666667,0,378,4978,0.0759341,0.9682940000000001,14965,15454,6493.82
c233626748eab01a56411b336d2afb3d,1,2.8936,5.54845,2.31117,0,0,0,2.2425200000000003,1.29026,0.585353,0,0.22118200000000002,1.63202,1.29872,5394.24,10066.0,50,53.9542,5.55459,1,2,1,5000,0,1.05108,12403,27742.3,11555.9,0,0,2307,0,0,2645,2450,0,0,0.48496999999999996,0,0,0.529,0.51503,0.0096,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,49,0,0,0,3.04141,3.01703,1.25314,1.8204,1.97153,2.48265,0,1.1755799999999998,0.248004,0.161321,0,6297.12,5347.31,62,48,29,0,2,0.666667,0,533,4757,0.112045,0.9514,14468,14352,5961.19
37af0b9f06a9513195cb223806ffb738,1,2.95894,5.165830000000001,2.06285,0,0,0,2.26704,1.4166,0.524537,0,0.148347,1.38791,1.01013,4365.21,7628.58,50,54.3576,5.2854,2,2,1,3994,0,0.988859,10023,20632.3,8239.04,0,0,1955,0,0,2039,2084,0,0,0.48403100000000004,0,0,0.510516,0.515969,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,49,0,0,0,2.92597,3.1629099999999997,1.56156,1.41836,2.03127,3.28841,0,1.20442,0.26019200000000003,0.160162,0,5314.48,4588.39,43,41,41,0,2,0.666667,0,57,4039,0.014112399999999999,1.0112700000000001,11818,12775,6307.14
