instance,clusterIndex,isClusterCenter
4ab0944e184821eb0ce0b13dd1b88bf5,81411170124,0
0cf399a0f4e1914a4e118b681d00fb79,83352952016,0
a6ff3d3a144efaef58d6ecfb396277bc,19624333265,0
386ef795b0e70ac089d3b521b0cbbde8,60097043452,0
3c5ed6e9d5efe0ba38770da55844b137,81411170124,0
90e542b9941249c7a6fce900f8e75464,19624333265,0
adde7f27e2d6a83c25debca81ce34bf6,15362248003,0
11ecb6c97ee71018f6988fa514347f39,83352952016,0
aad70989d1a403ac193330f8a8043ae1,83352952016,0
d3ed0b88228289aa412bf6558d759ff9,99375055451,0
ea6562baaf03856c44fafbae1dddf6f1,51512866816,1
26003e2ada764179ad4b6068b651f2da,18042988234,0
5dbe6d0545551753d0368f0aa0e7efb4,39300787072,0
6d054b31ec11e58d52462705943f3b87,5777861426,0
c5ab1c8514a15a017018fd8341914282,60482751208,0
2a6bc331029d6e83379ab98a4e6bf560,11395914447,0
cfaf5d90b514ba94637cdefcf45871f0,19624333265,0
977c49c71994a788ac632822c478bb3e,59518491157,0
6c48494e532adc6f3a24759f6273f03b,5788627375,0
db8901f4e38736234da48645939a124b,99375055451,0
c0ce398bda2125ec55aa3bebc255bc65,5389967548,0
73832d8b9443b2292a2c40b4e9aff662,57812469739,0
2bafadde7666dafca52a7559f9d213a0,60097043452,0
d726fa8bb044d93eb16d113f3aac5a9e,5389967548,0
c12e01ef954152d2a10dd34b446e1a28,79066391702,0
b1729604de7f64480690986341876207,15362248003,0
323640962cff6c691f84b2f73b5777f7,39448192883,0
ce8f0e3f9fe78d6699efb96073715938,78050917804,0
bbb549ab36cac9360849b8d55c04af25,5389967548,0
c2faf3f44f8ad1b071c79eb4bd08b532,11395914447,0
ab8efe0769010d1485c28b4169838ea7,99375055451,0
aae4bf192f5a88d967917101bf98cc30,11395914447,0
dc6714365dea14e97f3ae382cbc70a06,81411170124,0
b72375a341b6384cb27472864084f518,83352952016,0
c99751bf2a57b3a512ff2467b504fc54,81411170124,0
68665fb1f93c09362f28b035c206f733,15362248003,0
bfeed06d9c3d06e69115f5b079d3e2ac,83352952016,0
ad099a575d6b28b4dbdd01e4956e665f,83352952016,0
1d51c237b5e524a7a52651300ff05630,51512866816,0
690778cb69c396f12b00fa81e74fc92b,46999446620,0
dc8a1a2ec9d0c16b6566db12c04640cb,26184179973,0
52391696cce2ec72ee546fbe186419e1,15362248003,0
2122252eb44032f7b35033cfda8977db,60097043452,0
91813992b606bd07a7f2b59deca18e0b,60482751208,0
