instance,clusterIndex,isClusterCenter
00fd3201cc2091a24c87af84230ade1c,0,0
7e73ff92a7d490a12e423677aafa4d0b,0,0
fa464f8958d094809650834c5fd6211f,0,1
105d34124fab57f00515544c0f2da489,0,1
fa442ba481cf6eab95bde528a8605d06,0,0
087648f4d250c521d47c36bed532778e,0,0
028623bad741ba848e10f4fe7a7711ad,0,0
91fd7ccd48a6f641457ce911f60fb89c,0,0
dc4de610322f17acb5307ec956329a43,0,0
dc0e8a5532cb85649ffe9b4e56a24432,0,0
bcaee1ee090f38c80990b5d07c567f1f,0,0
bfea4b1505493c28b5f270838b3826fe,0,0
f701319ad05cdd07082620e431ec5cc8,0,1
a6d1eea52ecebb826e44e83c4bcaf592,0,0
0362f62a05a67ecd1d403264621bf28c,0,1
4893d6185becc6f38b1ae9a54de86a9e,0,0
dedbd31150f3411a10b6d1e0dc248018,0,1
6781ab9a96fb3bc36d91327e8fc3dbd9,0,1
57acc8b89ceb51b32cf48bc9f60451ac,0,0
8104b6d3a5b8bf10e934e7d2c0b23224,0,0
f003f3d04aa0d6769dd38c6c82fd6273,0,1
24bf18b4baeac8149c6042719b49449a,0,0
f2f407f567a154f01f5c6692bb9573b1,0,0
ecb5393cd978c298f6b61493ee26a3ee,0,0
78342f336a4da247ea0593515b03f2b7,0,0
aec7bff13e1a918e5a746dbcf9bd5632,0,0
6937eb46592d28a8b74d2ec4429ab008,0,1
bc6b6ee0c211fbe9598e4817f29c39ad,0,0
c566f50a9fc59f8b82a803c252c742e2,0,1
15e60b6a9b8571aec981d2a091e99a48,0,0
482563af24ef07e558ce739a25aa2dc1,0,1
207044a391f7f8acbcf093b9854deb41,0,1
9effcb03709b17aeea55bedd6ad68cbd,0,1
1bc2473a79bc3e2f1a59161cd51e30c7,0,0
12cd85de34d5d964f776f9941da86653,0,1
c911a7f9dad3164c2c49651bc3c4e6ab,0,0
f81ee25223939655f15670ff26095385,0,1
37af0b9f06a9513195cb223806ffb738,0,1
9d4cfc69fbc664128a92acf38137396d,0,1
3f9f6fecc3e343dc171c8144e2502643,0,1
6d0100641f5f8fc5784cc890904ff4d5,0,1
589f63cf645957ed94e6b25564602a7e,0,1
c6d2bb4f07fb3e96c8b5eb6d38f29df7,0,0
ec067f46083107a52ea75640de6a5fca,0,0
90ab5cb6727534cfd4b50d51e110f2fe,0,1
3c31975d524cab1782e1ff3d4e46fa80,0,0
b83eb80a93eb8f20daac806a39af6565,0,0
4ee225260c1352a97c7de1dc2de7aad7,0,0
63d6fcf4a48a92b702a938ae980be258,0,0
1742ed29108381e911ebcb72def8c2ae,0,1
c4727f0fb13a1349a569dbaac2fb222c,0,0
7da0f09e59fd1d248970ae88a75912c8,0,1
08d49b98416dbb100bfa4234428efd51,0,1
e3472757518fed8f4ee7b818f5d6b549,0,1
6921f5e105773734c046fd35fe5725af,0,1
fe726f8e6cb458f5f35ab3b3687bc44e,0,0
1fb7821f596b4381a73b1556ac1f59f5,0,1
6f89f562efbd944cc5e0b584b485267c,0,0
3f69a81f529dd135bb7c5540b82aef2d,0,1
78c2ea2210fa0bbd90c9455dc0f1add4,0,0
a50b083538ea1cc420be003c26932859,0,1
32e428685960e9d1c472b0459945d668,0,1
e7afe15b9590c1123451516c7a464bb6,0,1
d6c46a24b958c13c95665d20e6e9dc5c,0,0
4879a525409b5f468ad6ddd71051c458,0,0
023aad0e8a266323ad04e80707afcb71,0,0
6499113b1fc3279d4d1ad3b3a9675185,0,0
28ef398b0a4ab130bbe6af3039aff0ec,0,0
a44ea51cfa6e36fd68ccfa49819fa4b8,0,0
2a22ca47adefa76cfa243866f4246721,0,0
75ee80336a6d6cf28fb239569e2889a2,0,1
c2e180477170c23c8f1c7e31af37a8e1,0,0
9acfa68e4b737e4280fb7b4441e84d0c,0,0
67e797dbfe7711e2b13dcb3ab55bcaf3,0,1
e9485fd65d0e7a67ef6f2176b5b8956e,0,0
38a9dc54c8f77cc78190a28b41436e18,0,0
914fec53f9953daaf607265952af66bf,0,1
debe8b1fbb126005076b8de19f78e310,0,0
c0d8191fc9ff3a6c30596a328ec6da31,0,1
b8fffa93ebca35ee8dbeae145d383d11,0,0
8f633bf6383905277e2b24a2b8ff2e84,0,0
8e94b15ce2f85fae5f371352fd830bf8,0,0
7b1ccaaa4b47da015d1fffbecf353444,0,0
2cad957abfd0cfe85a4724cf1c30284f,0,1
3cc0b62b438905d4419d667bcdc9854c,0,1
b02324a0ff1197b63e156987b7deeee5,0,0
16eed8102c793c0e575c73e560210ffa,0,0
3cace4593f134d93b52dd301977b4a7d,0,0
9ddf632a492646a4883069cd4cc75d3a,0,0
e0a704780892324b3285fb92a35f9c7c,0,1
62bd466680ea1eca4bf5eefe582ac05e,0,0
2d9086c4b6d26de3d76b835996219bc6,0,0
1c93e7212da56086e1502c4ea6a409f4,0,0
65aa9f8fad17d8402d5821f63f4d0ea6,0,0
10aa77d3a84da740fb8fa93785a507b2,0,0
65f0db700d82a133c63195904a54dfc9,0,0
4b6896a4fb87747f17147af748a19cee,0,0
ee4850b8bd52d2b886dce224755ddab8,0,1
4b92d932a0e2e5ffcd4fb71610ad10fd,0,1
d33246b49906e4881ff6b0c8b57df50f,0,0
ba3852c23c107b006d64896c79e838df,0,0
8810968153c337f6d5e495f331c1d84d,0,1
7ba2587394e896bb74f3fe9cab31ad6e,0,1
22ac1602cd06474fae98f92d55761aaa,0,0
85f0e1f468133074506078d4663ed295,0,1
