instance,clusterIndex,isClusterCenter
4cfe66dfc737b704ea92ba0caf4baec0,19290315657,0
af04ad89bbb3a9a210acdc67f7c726af,59901509819,0
634afbd6f68ff1ee8f39a2da8b50a0de,19290315657,0
34476d3a44a632db87919fb8a66c41c3,93023836332,0
a01a31de465d724af00f61f78fb4e694,19290315657,0
7602caa37e76a3d870311fbdfb9f4af5,19290315657,0
fc7485add2ced0f17af7fa9e9a5d741c,19290315657,0
470eca3078f1191ce32dca8807a24ae6,90691630441,0
27e9559ea8fd63f4d9c5e313b628e06c,93023836332,0
555a54c8c8d6b8d4e62b0b90106f9245,90691630441,0
444d7c72130fb73ad5b054f2569fe314,80255189261,0
644fd54e84c005bf1831380a70b124a5,93023836332,0
48dfb55e8017240c47b6ad42f6e9451c,80255189261,0
feacc3adf926549f88927802968457c0,93023836332,0
d80eb80962bfe6b5a5162455abb78baa,93023836332,0
6ff7040ecd266356e3cd5832c4313cb8,90691630441,0
2d620d5ce31502d0c902ec469e21c76d,93023836332,0
7c98ab3ab6344b0969f4516b1b271a07,18491119263,0
f85f60d90ad40e7f0716dc9d9fa4a013,80255189261,0
f1c7aa2dcf395f3b0ffd983709ba51ea,80255189261,0
49d5c6c4b1a743fca9075ad469efbc3c,80255189261,0
b6c38168bfa7a8421ebb79b124371e7d,84793620834,0
8dd20ae67282db98ba90fedaeb59d579,84793620834,0
44bab0767847c0124e5970173e4bdf09,93023836332,0
4260008c5eb98f4d7815005cf39ab753,93023836332,0
e9ebf8477f69b91eef2c01d8550331a2,93023836332,0
9b3baa66416a7c0fbaf6ebbba84e29da,93023836332,0
17929ebfbac493e9421e84fcba410590,80255189261,0
64b76386ddaf8b50dfb64e297080676c,93023836332,0
4dcfe694e5a39d4a36d4fb1be508fc62,93023836332,0
9ee3ac182910d315f48c20464acdfbb8,80255189261,0
15709aed5543406fb88781a4969275de,80255189261,0
be0568e662a5d5ff088cc082fc362b75,80255189261,0
91e2521f7a2adf67addbaedb3a016b65,90691630441,1
d66e662321ebfd49806930c305e46434,93023836332,0
40aa32ec279c9b3e999b5535af392a34,93023836332,0
0dc81948881cfe532161f80a40be2b70,93023836332,0
004212a3973aa110d140a382edc13695,80255189261,0
76dc5e0872cc35ead49af07e3108fedd,93023836332,0
d98d1dc6e412f4ffe73fd688f43498f0,10391166077,0
3102816bddbf793e069f5d1c4d65ff51,10391166077,0
447f4a7ec35714f34a7ba85e7df4cb6f,10391166077,0
b1a641ac11c75ee288c57ec49a5d84bf,10391166077,0
b1df3cec7db7a432ec39f040bf8daec4,80255189261,0
ee1163ee99f15d8a5beac617eed975bd,93023836332,0
a52019be49c09023cd53b6957991efd2,90691630441,0
1eda73957103365c10d2040840d4d267,93023836332,0
52dbcf101dd89ea6bc544e289f2672a7,80255189261,0
91f7aa2f4637154e69c066342f94e082,80255189261,0
ef253416f004fe98ea0191835f083612,80255189261,0
5a1ed46aa7ee75f2b7599c3170922dac,90691630441,0
9ead0196de6dbf10b484edf62e48f574,18491119263,1
1e6804eec756f4d7a736dfdfd75b7a23,90691630441,0
51ba9cf27ad6cdbdf006a1d8784a0943,80255189261,0
55053959745f3a4d0223ebcc78e743e5,18491119263,0
70d3db9ea45694986bf755becd0a2669,93023836332,0
e8e1f8749cedf8658a31d2685727234c,80255189261,0
e5fc17e2f5561e35ce3de217d0acd2af,80255189261,0
dbd5f86c61c6ffcac0c0733a505f1db2,90691630441,0
9be9eaf26802475c1205199f6206f412,84793620834,0
